provider_id,measure_name,score,hcahps_question,hcahps_answer_percent,hcahps_measure_id
110230,ED2,119,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
110230,ED2,119,"Patients who reported YES, they would definitely recommend the hospital",81,H_RECMND_DY
110230,ED2,119,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
111306,ED2,68,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
111306,ED2,68,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
111306,ED2,68,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
111320,ED2,67,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
111320,ED2,67,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
111320,ED2,67,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
111327,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
111327,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
111327,ED2,49,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
111330,ED2,25,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
111330,ED2,25,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
111336,ED2,62,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
111336,ED2,62,"Patients who reported YES, they would definitely recommend the hospital",56,H_RECMND_DY
111336,ED2,62,"Patients who reported YES, they would probably recommend the hospital",38,H_RECMND_PY
120001,ED2,116,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
120001,ED2,116,"Patients who reported YES, they would definitely recommend the hospital",81,H_RECMND_DY
120001,ED2,116,"Patients who reported YES, they would probably recommend the hospital",16,H_RECMND_PY
120002,ED2,150,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
120002,ED2,150,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
120002,ED2,150,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
120004,ED2,75,"Patients who reported NO, they would probably not or definitely not recommend the hospital",13,H_RECMND_DN
120004,ED2,75,"Patients who reported YES, they would definitely recommend the hospital",50,H_RECMND_DY
120004,ED2,75,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
120005,ED2,154,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
120005,ED2,154,"Patients who reported YES, they would definitely recommend the hospital",57,H_RECMND_DY
120005,ED2,154,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
120006,ED2,101,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
120006,ED2,101,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
120006,ED2,101,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
120007,ED2,143,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
120007,ED2,143,"Patients who reported YES, they would definitely recommend the hospital",58,H_RECMND_DY
120007,ED2,143,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
120011,ED2,102,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
120011,ED2,102,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
120011,ED2,102,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
120014,ED2,129,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
120014,ED2,129,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
120014,ED2,129,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
120022,ED2,100,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
120022,ED2,100,"Patients who reported YES, they would definitely recommend the hospital",84,H_RECMND_DY
120022,ED2,100,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
120026,ED2,254,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
120026,ED2,254,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
120026,ED2,254,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
120028,ED2,125,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
120028,ED2,125,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
120028,ED2,125,"Patients who reported YES, they would probably recommend the hospital",16,H_RECMND_PY
121300,ED2,110,"Patients who reported YES, they would definitely recommend the hospital",85,H_RECMND_DY
121300,ED2,110,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
130002,ED2,95,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
130002,ED2,95,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
130002,ED2,95,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
130003,ED2,42,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
130003,ED2,42,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
130003,ED2,42,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
130006,ED2,86,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
130006,ED2,86,"Patients who reported YES, they would definitely recommend the hospital",84,H_RECMND_DY
130006,ED2,86,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
130007,ED2,118,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
130007,ED2,118,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
130007,ED2,118,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
130013,ED2,70,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
130013,ED2,70,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
130013,ED2,70,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
130014,ED2,70,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
130014,ED2,70,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
130014,ED2,70,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
130018,ED2,62,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
130018,ED2,62,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
130018,ED2,62,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
130025,ED2,51,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
130025,ED2,51,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
130025,ED2,51,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
130028,ED2,91,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
130028,ED2,91,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
130028,ED2,91,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
130049,ED2,94,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
130049,ED2,94,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
130049,ED2,94,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
131325,ED2,45,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
131325,ED2,45,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
131325,ED2,45,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
131326,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
131326,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
131326,ED2,77,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
131327,ED2,54,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
131327,ED2,54,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
131327,ED2,54,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
131328,ED2,55,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
131328,ED2,55,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
131328,ED2,55,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
140001,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
140001,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
140001,ED2,49,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
140002,ED2,65,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
140002,ED2,65,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
140002,ED2,65,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
140007,ED2,95,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
140007,ED2,95,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
140007,ED2,95,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
140008,ED2,92,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
140008,ED2,92,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
140008,ED2,92,"Patients who reported YES, they would probably recommend the hospital",31,H_RECMND_PY
140010,ED2,78,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
